"Stkcd","Ddate","BPS"
"601678","2015-12-31","4.860174"
"601678","2016-12-31","4.248268"
"601678","2017-12-31","4.869445"
"601678","2018-12-31","4.012932"
"601678","2019-12-31","4.152155"
"601678","2020-12-31","4.533253"
"601678","2021-12-31","5.144003"
"601678","2022-12-31","5.552900"
"601686","2022-12-31","5.161510"
"601688","2009-12-31","2.935162"
"601688","2010-12-31","5.935676"
"601688","2011-12-31","6.002746"
"601688","2012-12-31","6.185273"
"601688","2013-12-31","6.486653"
"601688","2014-12-31","7.490073"
"601688","2015-12-31","11.382298"
"601688","2016-12-31","11.959090"
"601688","2017-12-31","12.368110"
"601688","2018-12-31","12.694614"
"601688","2019-12-31","13.843732"
"601688","2020-12-31","14.577188"
"601688","2021-12-31","16.750209"
"601688","2022-12-31","18.494525"
"601689","2014-12-31","2.885138"
"601689","2015-12-31","4.900033"
"601689","2016-12-31","5.232161"
"601689","2017-12-31","8.922637"
"601689","2018-12-31","9.959133"
"601689","2019-12-31","7.018706"
"601689","2020-12-31","7.410590"
"601689","2021-12-31","9.637002"
"601689","2022-12-31","11.033929"
"601698","2019-12-31","3.827506"
"601698","2020-12-31","3.855703"
"601698","2021-12-31","3.943776"
"601698","2022-12-31","4.545247"
"601699","2006-12-31","6.207144"
"601699","2007-12-31","7.315825"
"601699","2008-12-31","7.244799"
"601699","2009-12-31","8.328225"
"601699","2010-12-31","11.085545"
"601699","2011-12-31","6.830732"
"601699","2012-12-31","7.200779"
"601699","2013-12-31","7.528549"
"601699","2014-12-31","8.043400"
"601699","2015-12-31","5.872205"
"601699","2016-12-31","6.010332"
"601699","2017-12-31","6.798555"
"601699","2018-12-31","7.512453"
"601699","2019-12-31","7.849471"
"601699","2020-12-31","8.589271"
"601699","2021-12-31","11.177613"
"601699","2022-12-31","16.450853"
"601700","2010-12-31","3.587825"
"601700","2011-12-31","11.267491"
"601700","2012-12-31","11.751544"
"601700","2013-12-31","6.080478"
"601700","2014-12-31","6.222768"
"601700","2015-12-31","2.487685"
"601700","2016-12-31","2.683369"
"601700","2017-12-31","2.627867"
"601700","2018-12-31","2.521327"
"601700","2019-12-31","2.114305"
"601702","2020-12-31","2.668105"
"601702","2021-12-31","3.145482"
"601702","2022-12-31","3.738053"
"601717","2010-12-31","7.342942"
"601717","2011-12-31","8.783742"
"601717","2012-12-31","5.769983"
"601717","2013-12-31","5.972521"
"601717","2014-12-31","5.911827"
"601717","2015-12-31","5.935679"
"601717","2016-12-31","6.019615"
"601717","2017-12-31","6.681385"
"601717","2018-12-31","7.094400"
"601717","2019-12-31","7.585838"
"601717","2020-12-31","8.100469"
"601717","2021-12-31","8.795186"
"601717","2022-12-31","10.457749"
"601718","2010-12-31","2.262053"
"601718","2011-12-31","2.418724"
"601718","2012-12-31","2.657761"
"601718","2013-12-31","2.891465"
"601718","2014-12-31","3.168673"
"601718","2015-12-31","3.391842"
"601718","2016-12-31","3.669520"
"601718","2017-12-31","4.329926"
"601718","2018-12-31","4.125370"
"601718","2019-12-31","4.118683"
"601718","2020-12-31","3.914248"
"601718","2021-12-31","3.840551"
"601718","2022-12-31","3.878088"
"601727","2008-12-31","2.225460"
"601727","2009-12-31","2.323661"
"601727","2010-12-31","2.690539"
"601727","2011-12-31","2.936437"
"601727","2012-12-31","3.172446"
"601727","2013-12-31","3.330459"
"601727","2014-12-31","3.542295"
"601727","2015-12-31","3.870009"
"601727","2016-12-31","4.292045"
"601727","2017-12-31","4.802765"
"601727","2018-12-31","5.000725"
"601727","2019-12-31","6.044507"
"601727","2020-12-31","7.038196"
"601727","2021-12-31","6.248856"
"601727","2022-12-31","6.045913"
"601728","2021-12-31","4.711935"
"601728","2022-12-31","4.769328"
"601766","2008-12-31","1.578493"
"601766","2009-12-31","1.720265"
"601766","2010-12-31","2.014577"
"601766","2011-12-31","2.373290"
"601766","2012-12-31","2.863411"
"601766","2013-12-31","3.344812"
"601766","2014-12-31","3.733647"
"601766","2015-12-31","4.162955"
"601766","2016-12-31","4.537836"
"601766","2017-12-31","4.944380"
"601766","2018-12-31","5.216699"
"601766","2019-12-31","5.535313"
"601766","2020-12-31","5.894668"
"601766","2021-12-31","6.352872"
"601766","2022-12-31","6.655825"
"601777","2010-12-31","5.015972"
"601777","2011-12-31","5.216685"
"601777","2012-12-31","5.361798"
"601777","2013-12-31","5.799806"
"601777","2014-12-31","5.379144"
"601777","2015-12-31","5.489222"
"601777","2016-12-31","5.439964"
"601777","2017-12-31","5.578052"
"601777","2018-12-31","5.778412"
"601777","2019-12-31","2.168242"
"601778","2020-12-31","4.032685"
"601778","2021-12-31","4.286319"
"601778","2022-12-31","4.321852"
"601788","2009-12-31","6.620554"
"601788","2010-12-31","6.700152"
"601788","2011-12-31","6.496783"
"601788","2012-12-31","6.702612"
"601788","2013-12-31","6.906386"
"601788","2014-12-31","7.788272"
"601788","2015-12-31","10.859198"
"601788","2016-12-31","10.548450"
"601788","2017-12-31","10.849050"
"601788","2018-12-31","10.574734"
"601788","2019-12-31","10.631331"
"601788","2020-12-31","11.537096"
"601788","2021-12-31","12.708298"
"601788","2022-12-31","14.050623"
"601789","2011-12-31","3.150682"
"601789","2012-12-31","3.845792"
"601789","2013-12-31","4.349275"
"601789","2014-12-31","4.635312"
"601789","2015-12-31","4.924993"
"601789","2016-12-31","2.614216"
"601789","2017-12-31","2.784426"
"601789","2018-12-31","3.107853"
"601789","2019-12-31","3.332136"
"601789","2020-12-31","3.887195"
"601798","2011-12-31","4.913323"
"601798","2012-12-31","5.190074"
"601798","2013-12-31","5.380675"
"601798","2014-12-31","5.477666"
"601798","2015-12-31","5.574114"
"601798","2016-12-31","5.180235"
"601798","2017-12-31","4.939962"
"601798","2018-12-31","5.093867"
"601799","2010-12-31","2.386913"
"601799","2011-12-31","7.426113"
"601799","2012-12-31","7.647553"
"601799","2013-12-31","7.908194"
"601799","2014-12-31","8.329067"
"601799","2015-12-31","8.785943"
"601799","2016-12-31","13.594004"
"601799","2017-12-31","14.575832"
"601799","2018-12-31","15.822148"
"601799","2019-12-31","17.690267"
"601799","2020-12-31","21.435103"
"601799","2021-12-31","27.509961"
"601799","2022-12-31","29.829665"
"601800","2011-12-31","5.533604"
"601800","2012-12-31","5.999805"
"601800","2013-12-31","6.525445"
"601800","2014-12-31","8.173026"
"601800","2015-12-31","10.483190"
"601800","2016-12-31","11.558601"
"601800","2017-12-31","12.732311"
"601800","2018-12-31","14.818306"
"601800","2019-12-31","18.323595"
"601800","2020-12-31","22.133479"
"601800","2021-12-31","24.208903"
"601800","2022-12-31","26.362965"
"601801","2009-12-31","2.434077"
"601801","2010-12-31","3.811396"
"601801","2011-12-31","4.150565"
"601801","2012-12-31","4.595106"
"601801","2013-12-31","5.131648"
"601801","2014-12-31","5.723539"
"601801","2015-12-31","6.444454"
"601801","2016-12-31","4.383964"
"601801","2017-12-31","4.810533"
"601801","2018-12-31","5.163408"
"601801","2019-12-31","5.349008"
"601801","2020-12-31","5.378663"
"601801","2021-12-31","5.553017"
"601801","2022-12-31","5.699236"
"601808","2007-12-31","3.831765"
"601808","2008-12-31","4.404101"
"601808","2009-12-31","4.961961"
"601808","2010-12-31","5.692570"
"601808","2011-12-31","6.330840"
"601808","2012-12-31","7.164098"
"601808","2013-12-31","8.288576"
"601808","2014-12-31","9.917466"
"601808","2015-12-31","9.814056"
"601808","2016-12-31","7.397191"
"601808","2017-12-31","7.267549"
"601808","2018-12-31","7.267471"
"601808","2019-12-31","7.735422"
"601808","2020-12-31","8.108155"
"601808","2021-12-31","8.009136"
"601808","2022-12-31","8.361588"
"601811","2016-12-31","6.722485"
"601811","2017-12-31","6.448823"
"601811","2018-12-31","6.812895"
"601811","2019-12-31","7.391525"
"601811","2020-12-31","8.127587"
"601811","2021-12-31","9.004149"
"601811","2022-12-31","10.262289"
"601816","2019-12-31","3.708871"
"601816","2020-12-31","4.246538"
"601816","2021-12-31","4.299910"
"601816","2022-12-31","4.222025"
"601818","2010-12-31","2.014669"
"601818","2011-12-31","2.377894"
"601818","2012-12-31","2.827303"
"601818","2013-12-31","3.307302"
"601818","2014-12-31","3.845048"
"601818","2015-12-31","4.799739"
"601818","2016-12-31","5.378607"
"601818","2017-12-31","5.819048"
"601818","2018-12-31","6.143630"
"601818","2019-12-31","7.354951"
"601818","2020-12-31","8.420899"
"601818","2021-12-31","8.964428"
"601818","2022-12-31","9.439092"
"601825","2021-12-31","10.091970"
"601825","2022-12-31","10.961300"
"601827","2020-12-31","4.875468"
"601827","2021-12-31","5.588998"
"601827","2022-12-31","6.120074"
"601828","2017-12-31","12.122787"
"601828","2018-12-31","12.759388"
"601828","2019-12-31","13.798549"
"601828","2020-12-31","13.085235"
"601828","2021-12-31","13.211194"
"601828","2022-12-31","13.088141"
"601838","2017-12-31","7.697398"
"601838","2018-12-31","8.658332"
"601838","2019-12-31","9.863679"
"601838","2020-12-31","12.766229"
"601838","2021-12-31","14.401586"
"601838","2022-12-31","16.442921"
"601857","2007-12-31","3.907043"
"601857","2008-12-31","4.631846"
"601857","2009-12-31","4.961786"
"601857","2010-12-31","5.519044"
"601857","2011-12-31","5.914982"
"601857","2012-12-31","6.451533"
"601857","2013-12-31","6.938592"
"601857","2014-12-31","7.200048"
"601857","2015-12-31","7.344993"
"601857","2016-12-31","7.502024"
"601857","2017-12-31","7.548915"
"601857","2018-12-31","7.709186"
"601857","2019-12-31","7.892963"
"601857","2020-12-31","7.468460"
"601857","2021-12-31","7.699248"
"601857","2022-12-31","8.403970"
"601858","2016-12-31","3.196521"
"601858","2017-12-31","4.157078"
"601858","2018-12-31","4.515847"
"601858","2019-12-31","5.036960"
"601858","2020-12-31","5.421927"
"601858","2021-12-31","5.820619"
"601858","2022-12-31","6.181065"
"601860","2018-12-31","3.358165"
"601860","2019-12-31","3.755689"
"601860","2020-12-31","4.046859"
"601860","2021-12-31","4.370221"
"601860","2022-12-31","4.670108"
"601865","2018-12-31","8.152564"
"601865","2019-12-31","9.257207"
"601865","2020-12-31","14.177091"
"601865","2021-12-31","22.004204"
"601865","2022-12-31","26.144649"
"601866","2007-12-31","2.796799"
"601866","2008-12-31","2.778669"
"601866","2009-12-31","2.224566"
"601866","2010-12-31","2.565574"
"601866","2011-12-31","2.303525"
"601866","2012-12-31","2.352568"
"601866","2013-12-31","2.073909"
"601866","2014-12-31","2.130352"
"601866","2015-12-31","1.904372"
"601866","2016-12-31","1.161915"
"601866","2017-12-31","1.445287"
"601866","2018-12-31","1.545119"
"601866","2019-12-31","2.086412"
"601866","2020-12-31","2.100392"
"601866","2021-12-31","2.406988"
"601868","2021-12-31","3.591505"
"601868","2022-12-31","4.017307"
"601869","2018-12-31","11.051950"
"601869","2019-12-31","11.798486"
"601869","2020-12-31","12.383507"
"601869","2021-12-31","13.966165"
"601869","2022-12-31","19.180582"
"601872","2006-12-31","2.585383"
"601872","2007-12-31","2.583237"
"601872","2008-12-31","2.790473"
"601872","2009-12-31","2.801340"
"601872","2010-12-31","2.867213"
"601872","2011-12-31","2.756419"
"601872","2012-12-31","2.624111"
"601872","2013-12-31","2.113143"
"601872","2014-12-31","2.863756"
"601872","2015-12-31","3.445488"
"601872","2016-12-31","3.957333"
"601872","2017-12-31","3.635533"
"601872","2018-12-31","3.350604"
"601872","2019-12-31","3.820227"
"601872","2020-12-31","3.858112"
"601872","2021-12-31","3.315722"
"601872","2022-12-31","4.122445"
"601877","2009-12-31","1.528880"
"601877","2010-12-31","4.284093"
"601877","2011-12-31","4.731606"
"601877","2012-12-31","5.014989"
"601877","2013-12-31","5.594226"
"601877","2014-12-31","6.369404"
"601877","2015-12-31","5.408029"
"601877","2016-12-31","7.468149"
"601877","2017-12-31","9.561282"
"601877","2018-12-31","10.341146"
"601877","2019-12-31","11.598712"
"601877","2020-12-31","14.503497"
"601877","2021-12-31","16.032128"
"601877","2022-12-31","19.321987"
"601878","2017-12-31","4.054167"
"601878","2018-12-31","4.099250"
"601878","2019-12-31","4.456674"
"601878","2020-12-31","5.353886"
"601878","2021-12-31","6.146419"
"601878","2022-12-31","7.041654"
"601880","2010-12-31","2.791616"
"601880","2011-12-31","3.081714"
"601880","2012-12-31","3.157477"
"601880","2013-12-31","3.312536"
"601880","2014-12-31","3.384292"
"601880","2015-12-31","3.472500"
"601880","2016-12-31","1.481737"
"601880","2017-12-31","1.599111"
"601880","2018-12-31","1.617764"
"601880","2019-12-31","1.659960"
"601881","2016-12-31","6.118519"
"601881","2017-12-31","6.400787"
"601881","2018-12-31","6.543964"
"601881","2019-12-31","7.094788"
"601881","2020-12-31","8.089767"
"601881","2021-12-31","9.763789"
"601881","2022-12-31","10.122331"
"601882","2016-12-31","2.074357"
"601882","2017-12-31","2.235791"
"601882","2018-12-31","2.372576"
"601882","2019-12-31","2.460805"
"601882","2020-12-31","2.680016"
"601882","2021-12-31","3.152334"
"601882","2022-12-31","3.803518"
"601886","2011-12-31","7.335926"
"601886","2012-12-31","8.085480"
"601886","2013-12-31","4.198556"
"601886","2014-12-31","5.015058"
"601886","2015-12-31","5.574304"
"601886","2016-12-31","6.415869"
"601886","2017-12-31","6.605463"
"601886","2018-12-31","7.697486"
"601886","2019-12-31","7.897918"
"601886","2020-12-31","8.651776"
"601886","2021-12-31","6.648898"
"601886","2022-12-31","6.715739"
"601888","2009-12-31","4.566871"
"601888","2010-12-31","5.127121"
"601888","2011-12-31","5.852477"
"601888","2012-12-31","7.038319"
"601888","2013-12-31","9.942223"
"601888","2014-12-31","11.055201"
"601888","2015-12-31","12.181940"
"601888","2016-12-31","13.685438"
"601888","2017-12-31","7.688331"
"601888","2018-12-31","9.518333"
"601888","2019-12-31","11.426702"
"601888","2020-12-31","13.408023"
"601888","2021-12-31","17.819119"
"601888","2022-12-31","26.162929"
"601890","2010-12-31","7.935901"
"601890","2011-12-31","6.196174"
"601890","2012-12-31","6.260506"
"601890","2013-12-31","6.151235"
"601890","2014-12-31","6.230077"
"601890","2015-12-31","3.181810"
"601890","2016-12-31","3.170846"
"601890","2017-12-31","3.169397"
"601890","2021-12-31","3.377644"
"601890","2022-12-31","3.496055"
"601898","2007-12-31","2.917793"
"601898","2008-12-31","5.138353"
"601898","2009-12-31","5.871896"
"601898","2010-12-31","6.450035"
"601898","2011-12-31","7.189087"
"601898","2012-12-31","7.596045"
"601898","2013-12-31","7.743786"
"601898","2014-12-31","7.746253"
"601898","2015-12-31","7.543536"
"601898","2016-12-31","7.690103"
"601898","2017-12-31","8.001150"
"601898","2018-12-31","8.347895"
"601898","2019-12-31","8.852256"
"601898","2020-12-31","9.341342"
"601898","2021-12-31","10.740357"
"601898","2022-12-31","12.449107"
"601899","2008-12-31","13.189408"
"601899","2009-12-31","14.863493"
"601899","2010-12-31","17.899813"
"601899","2011-12-31","13.814747"
"601899","2012-12-31","15.396581"
"601899","2013-12-31","15.246641"
"601899","2014-12-31","15.607108"
"601899","2015-12-31","14.820542"
"601899","2016-12-31","14.445420"
"601899","2017-12-31","16.344270"
"601899","2018-12-31","20.525927"
"601899","2019-12-31","22.492420"
"601899","2020-12-31","29.394994"
"601899","2021-12-31","35.281722"
"601899","2022-12-31","47.268780"
"601900","2015-12-31","4.745759"
"601900","2016-12-31","5.385987"
"601900","2017-12-31","5.509230"
"601900","2018-12-31","6.169659"
"601900","2019-12-31","6.962426"
"601900","2020-12-31","7.557202"
"601900","2021-12-31","8.160712"
"601900","2022-12-31","8.983098"
"601901","2011-12-31","2.389645"
"601901","2012-12-31","2.429095"
"601901","2013-12-31","2.610346"
"601901","2014-12-31","3.742005"
"601901","2015-12-31","4.315389"
"601901","2016-12-31","4.397036"
"601901","2017-12-31","4.639841"
"601901","2018-12-31","4.696947"
"601901","2019-12-31","4.795906"
"601901","2020-12-31","4.902443"
"601901","2021-12-31","5.119462"
"601901","2022-12-31","5.329914"
"601908","2011-12-31","8.613274"
"601908","2012-12-31","4.242579"
"601908","2013-12-31","4.274903"
"601908","2014-12-31","4.392073"
"601908","2015-12-31","3.062283"
"601908","2016-12-31","3.149660"
"601908","2017-12-31","3.300674"
"601908","2018-12-31","3.504045"
"601908","2019-12-31","3.637221"
"601908","2020-12-31","3.861777"
"601908","2021-12-31","4.490416"
"601908","2022-12-31","4.652427"
"601916","2019-12-31","6.020535"
"601916","2020-12-31","6.232746"
"601916","2021-12-31","7.847302"
"601916","2022-12-31","7.802495"
"601918","2007-12-31","2.319663"
"601918","2008-12-31","3.076468"
"601918","2009-12-31","3.339296"
"601918","2010-12-31","3.846155"
"601918","2011-12-31","4.240447"
"601918","2012-12-31","4.739754"
"601918","2013-12-31","3.368303"
"601918","2014-12-31","2.692129"
"601918","2015-12-31","1.774575"
"601918","2016-12-31","1.887274"
"601918","2017-12-31","2.091426"
"601918","2018-12-31","2.319490"
"601918","2019-12-31","2.637158"
"601918","2020-12-31","2.972949"
"601918","2021-12-31","3.861242"
"601918","2022-12-31","4.790864"
"601919","2007-12-31","5.286776"
"601919","2008-12-31","5.983067"
"601919","2009-12-31","5.226235"
"601919","2010-12-31","6.090258"
"601919","2011-12-31","4.910836"
"601919","2012-12-31","4.081480"
"601919","2013-12-31","4.122227"
"601919","2014-12-31","4.204856"
"601919","2015-12-31","4.398620"
"601919","2016-12-31","3.675397"
"601919","2017-12-31","4.278524"
"601919","2018-12-31","5.515992"
"601919","2019-12-31","5.638490"
"601919","2020-12-31","6.419256"
"601919","2021-12-31","11.168923"
"601919","2022-12-31","15.751826"
"601928","2011-12-31","3.509871"
"601928","2012-12-31","3.734345"
"601928","2013-12-31","3.953633"
"601928","2014-12-31","4.203956"
"601928","2015-12-31","4.458002"
"601928","2016-12-31","4.846722"
"601928","2017-12-31","5.152595"
"601928","2018-12-31","5.478307"
"601928","2019-12-31","5.719324"
"601928","2020-12-31","6.026577"
"601928","2021-12-31","6.455193"
"601928","2022-12-31","6.897266"
"601929","2011-12-31","1.681872"
"601929","2012-12-31","2.943579"
"601929","2013-12-31","2.915837"
"601929","2014-12-31","2.660141"
"601929","2015-12-31","1.941713"
"601929","2016-12-31","2.043518"
"601929","2017-12-31","2.132606"
"601929","2018-12-31","2.317716"
"601929","2019-12-31","2.257223"
"601929","2020-12-31","2.246541"
"601929","2021-12-31","2.258235"
"601933","2010-12-31","4.971516"
"601933","2011-12-31","5.304000"
"601933","2012-12-31","5.759096"
"601933","2013-12-31","3.635221"
"601933","2014-12-31","1.986282"
"601933","2015-12-31","3.019319"
"601933","2016-12-31","2.010498"
"601933","2017-12-31","2.132399"
"601933","2018-12-31","2.030443"
"601933","2019-12-31","2.137245"
"601933","2020-12-31","2.142979"
"601933","2021-12-31","1.220646"
"601933","2022-12-31","0.843732"
"601939","2007-12-31","1.807021"
"601939","2008-12-31","2.000787"
"601939","2009-12-31","2.392154"
"601939","2010-12-31","2.803497"
"601939","2011-12-31","3.266500"
"601939","2012-12-31","3.798269"
"601939","2013-12-31","4.297127"
"601939","2014-12-31","5.009232"
"601939","2015-12-31","5.780078"
"601939","2016-12-31","6.358336"
"601939","2017-12-31","7.182992"
"601939","2018-12-31","7.966025"
"601939","2019-12-31","8.940115"
"601939","2020-12-31","9.556991"
"601939","2021-12-31","10.456028"
"601939","2022-12-31","11.514533"
"601949","2017-12-31","3.645244"
"601949","2018-12-31","3.894065"
"601949","2019-12-31","4.233704"
"601949","2020-12-31","4.551329"
"601949","2021-12-31","4.867894"
"601949","2022-12-31","5.056419"
"601952","2017-12-31","4.978946"
"601952","2018-12-31","4.125174"
"601952","2019-12-31","4.540591"
"601952","2020-12-31","4.848013"
"601952","2021-12-31","4.510855"
"601952","2022-12-31","4.870155"
"601958","2007-12-31","1.406178"
"601958","2008-12-31","5.150769"
"601958","2009-12-31","4.155780"
"601958","2010-12-31","4.214338"
"601958","2011-12-31","4.245396"
"601958","2012-12-31","4.239398"
"601958","2013-12-31","4.140244"
"601958","2014-12-31","4.165798"
"601958","2015-12-31","4.055693"
"601958","2016-12-31","4.027712"
"601958","2017-12-31","4.031019"
"601958","2018-12-31","4.140668"
"601958","2019-12-31","4.197415"
"601958","2020-12-31","3.955337"
"601958","2021-12-31","3.901579"
"601958","2022-12-31","4.235262"
"601963","2020-12-31","13.429317"
"601963","2021-12-31","14.173730"
"601963","2022-12-31","14.820804"
"601965","2012-12-31","4.585209"
"601965","2013-12-31","5.141370"
"601965","2014-12-31","5.596530"
"601965","2015-12-31","3.982514"
"601965","2016-12-31","4.202857"
"601965","2017-12-31","4.438301"
"601965","2018-12-31","4.616923"
"601965","2019-12-31","4.860293"
"601965","2020-12-31","5.290106"
"601965","2021-12-31","5.785501"
"601965","2022-12-31","6.171263"
"601966","2016-12-31","6.679433"
"601966","2017-12-31","7.256315"
"601966","2018-12-31","8.347253"
"601966","2019-12-31","9.193860"
"601966","2020-12-31","12.022879"
"601966","2021-12-31","11.944685"
"601966","2022-12-31","13.035221"
"601968","2015-12-31","2.570995"
"601968","2016-12-31","2.584093"
"601968","2017-12-31","2.581037"
"601968","2018-12-31","2.647729"
"601968","2019-12-31","4.255544"
"601968","2020-12-31","4.359777"
"601968","2021-12-31","3.314884"
"601968","2022-12-31","3.490571"
"601969","2014-12-31","2.463877"
"601969","2015-12-31","2.313279"
"601969","2016-12-31","2.158681"
"601969","2017-12-31","2.533788"
"601969","2018-12-31","2.118175"
"601969","2019-12-31","2.606385"
"601969","2020-12-31","2.588924"
"601969","2021-12-31","3.266223"
"601969","2022-12-31","3.624346"
"601975","2019-12-31","0.952900"
"601975","2020-12-31","1.183170"
"601975","2021-12-31","1.216082"
"601975","2022-12-31","1.552269"
"601985","2015-12-31","4.197453"
"601985","2016-12-31","4.608017"
"601985","2017-12-31","4.987120"
"601985","2018-12-31","5.368987"
"601985","2019-12-31","5.800209"
"601985","2020-12-31","6.673326"
"601985","2021-12-31","7.149482"
"601985","2022-12-31","7.840081"
"601988","2006-12-31","1.645980"
"601988","2007-12-31","1.792447"
"601988","2008-12-31","1.945725"
"601988","2009-12-31","2.148582"
"601988","2010-12-31","2.422200"
"601988","2011-12-31","2.707871"
"601988","2012-12-31","3.086338"
"601988","2013-12-31","3.441652"
"601988","2014-12-31","4.098722"
"601988","2015-12-31","4.611618"
"601988","2016-12-31","5.051469"
"601988","2017-12-31","5.355786"
"601988","2018-12-31","5.860962"
"601988","2019-12-31","6.714594"
"601988","2020-12-31","7.346893"
"601988","2021-12-31","7.984541"
"601988","2022-12-31","8.721724"
"601989","2009-12-31","3.111694"
"601989","2010-12-31","3.471708"
"601989","2011-12-31","2.792117"
"601989","2012-12-31","3.030196"
"601989","2013-12-31","3.258956"
"601989","2014-12-31","3.398612"
"601989","2015-12-31","3.181141"
"601989","2016-12-31","3.137323"
"601989","2017-12-31","4.369180"
"601989","2018-12-31","3.677724"
"601989","2019-12-31","3.779945"
"601989","2020-12-31","3.776093"
"601989","2021-12-31","3.773733"
"601989","2022-12-31","3.687589"
"601990","2018-12-31","3.893122"
"601990","2019-12-31","3.396626"
"601990","2020-12-31","4.314403"
"601990","2021-12-31","4.555777"
"601991","2006-12-31","4.585377"
"601991","2007-12-31","2.898168"
"601991","2008-12-31","2.593436"
"601991","2009-12-31","2.777321"
"601991","2010-12-31","3.112990"
"601991","2011-12-31","3.798687"
"601991","2012-12-31","4.243787"
"601991","2013-12-31","4.830793"
"601991","2014-12-31","4.741365"
"601991","2015-12-31","4.759576"
"601991","2016-12-31","4.402224"
"601991","2017-12-31","4.502969"
"601991","2018-12-31","3.791951"
"601991","2019-12-31","4.417467"
"601991","2020-12-31","4.938347"
"601991","2021-12-31","4.115644"
"601991","2022-12-31","4.123460"
"601992","2010-12-31","4.732187"
"601992","2011-12-31","5.069316"
"601992","2012-12-31","5.841789"
"601992","2013-12-31","7.009140"
"601992","2014-12-31","7.575781"
"601992","2015-12-31","7.900876"
"601992","2016-12-31","5.891633"
"601992","2017-12-31","6.547978"
"601992","2018-12-31","7.418636"
"601992","2019-12-31","7.729268"
"601992","2020-12-31","8.846058"
"601992","2021-12-31","8.946980"
"601992","2022-12-31","8.887242"
"601995","2020-12-31","14.877007"
"601995","2021-12-31","17.552585"
"601995","2022-12-31","20.606879"
"601996","2011-12-31","6.495120"
"601996","2012-12-31","3.347917"
"601996","2013-12-31","3.623896"
"601996","2014-12-31","3.746964"
"601996","2016-12-31","3.829295"
"601996","2017-12-31","1.985752"
"601996","2018-12-31","2.320203"
"601996","2019-12-31","2.452881"
"601996","2020-12-31","2.538791"
"601996","2021-12-31","2.467565"
"601996","2022-12-31","2.457008"
"601997","2016-12-31","9.570950"
"601997","2017-12-31","11.150312"
"601997","2018-12-31","15.593578"
"601997","2019-12-31","12.531641"
"601997","2020-12-31","13.813307"
"601997","2021-12-31","14.785879"
"601997","2022-12-31","16.041958"
"601998","2007-12-31","2.155638"
"601998","2008-12-31","2.442702"
"601998","2009-12-31","2.741475"
"601998","2010-12-31","3.190582"
"601998","2011-12-31","3.821168"
"601998","2012-12-31","4.340650"
"601998","2013-12-31","4.931391"
"601998","2014-12-31","5.714109"
"601998","2015-12-31","6.532870"
"601998","2016-12-31","7.857280"
"601998","2017-12-31","8.428180"
"601998","2018-12-31","9.258935"
"601998","2019-12-31","10.882272"
"601998","2020-12-31","11.444528"
"601998","2021-12-31","13.132237"
"601998","2022-12-31","14.015122"
"601999","2007-12-31","2.310515"
"601999","2008-12-31","2.476405"
"601999","2009-12-31","2.663772"
"601999","2010-12-31","2.877766"
"601999","2011-12-31","2.970218"
"601999","2012-12-31","3.093569"
"601999","2013-12-31","3.183665"
"601999","2016-12-31","3.513135"
"601999","2017-12-31","3.740640"
"601999","2018-12-31","3.987734"
"601999","2019-12-31","4.150384"
"601999","2020-12-31","4.362561"
"601999","2021-12-31","4.432862"
"603000","2012-12-31","7.911593"
"603000","2013-12-31","8.808917"
"603000","2014-12-31","5.385829"
"603000","2015-12-31","2.818158"
"603000","2016-12-31","2.843116"
"603000","2017-12-31","2.674114"
"603000","2018-12-31","2.931707"
"603000","2019-12-31","3.213843"
"603000","2020-12-31","3.387351"
"603000","2021-12-31","3.358482"
"603000","2022-12-31","3.552911"
"603001","2012-12-31","8.992667"
"603001","2013-12-31","9.276579"
"603001","2014-12-31","9.700641"
"603001","2015-12-31","10.194737"
"603001","2016-12-31","10.213804"
"603001","2017-12-31","10.174398"
"603001","2018-12-31","9.910413"
"603001","2019-12-31","9.445128"
"603001","2020-12-31","8.995816"
"603001","2021-12-31","8.646501"
"603001","2022-12-31","7.343981"
"603002","2012-12-31","2.100266"
"603002","2013-12-31","2.232469"
"603002","2014-12-31","2.337310"
"603002","2015-12-31","1.632285"
"603002","2016-12-31","1.674920"
"603002","2017-12-31","1.787263"
"603002","2018-12-31","1.806785"
"603002","2019-12-31","1.888212"
"603002","2020-12-31","2.154703"
"603002","2021-12-31","2.302325"
"603002","2022-12-31","2.716620"
"603003","2012-12-31","4.191940"
"603003","2013-12-31","3.883426"
"603003","2014-12-31","4.003995"
"603003","2015-12-31","3.543869"
"603003","2016-12-31","9.534850"
"603003","2017-12-31","9.818464"
"603003","2018-12-31","9.901275"
"603003","2019-12-31","9.657629"
"603005","2013-12-31","3.961887"
"603005","2014-12-31","6.935655"
"603005","2015-12-31","7.268759"
"603005","2016-12-31","7.385656"
"603005","2017-12-31","7.701919"
"603005","2018-12-31","8.041778"
"603005","2019-12-31","8.643804"
"603005","2020-12-31","9.914589"
"603005","2021-12-31","9.667852"
"603005","2022-12-31","6.155957"
"603006","2014-12-31","7.123084"
"603006","2015-12-31","7.631060"
"603006","2016-12-31","4.304253"
"603006","2017-12-31","5.674278"
"603006","2018-12-31","6.744700"
"603006","2019-12-31","7.221419"
"603007","2016-12-31","6.248507"
"603007","2017-12-31","3.200327"
"603007","2018-12-31","3.440509"
"603007","2019-12-31","3.718004"
